global_rank	consumption_country	finalsale_country	finalsale_industry	ANIMALIA	PLANTAE	aggregated_finalsale_threat_intensity	finalsale_threat_intensity_proportion	attributed_threat_intensity
9237	Russia	France	Products of forestry, logging and related services	130	13	74.3581694364548	0.00238173279673159	0.177101290851729
9238	Bhutan	Cambodia	Fishing	479	6	139.006503641605	0.00127340910354855	0.177012147189674
9239	Mauritius	Seychelles	Construction	567	57	670.770910382271	0.000263851699553363	0.176984044715319
9240	Greece	Romania	Products of forestry, logging and related services	95	10	18.2051579654217	0.00972093150349939	0.176971093592251
9241	Lithuania	Vanuatu	Fishing	447	10	66.9224037081003	0.00264279545103298	0.17686222409196
9242	Mexico	New Zealand	Prepared fish	249	27	143.825360670686	0.00122961761036164	0.176850196297289
9243	Serbia	Algeria	Fishing	174	41	105.456528604031	0.00167663355272989	0.176811954211937
9244	Norway	Denmark	Forestry	64	7	41.924036949873	0.00421678234914644	0.176784539015187
9245	Portugal	Ecuador	Shrimp prepared	345	113	85.2171320319176	0.00207442897038113	0.176776887459803
9246	Germany	Sri Lanka	Petroleum, Chemical and Non-Metallic Mineral Products	103	0	11.2397744581103	0.0157267003172564	0.176764564536254
9247	Israel	Switzerland	Transport services	89	6	52.7983904033899	0.00334594811845757	0.176660675027811
9248	Thailand	Australia	Air and space transport	99	15	14.6553309708834	0.0120485095762379	0.176574895545624
9249	Philippines	Switzerland	Food products, beverages and tobacco products	279	67	205.405832894146	0.000859363664839033	0.176518309335228
9250	Germany	Turkey	Products of forestry, logging and related services	240	27	203.855351030827	0.00086574689740247	0.17648713767383
9251	UK	Germany	Agriculture and hunting	110	21	58.4788095057011	0.0030169962724755	0.176430350297505
9252	Germany	Viet Nam	Coal	414	2	42.9234747439623	0.0041102562234248	0.176426479197388
9253	Germany	France	Construction work	357	138	522.250997550786	0.000337735385749045	0.176382642115638
9254	South Africa	Thailand	Motorcycle, Bicycle & Other Carriages	171	15	27.224352657795	0.00647086408280053	0.17616508579082
9255	Italy	Cuba	Food & Beverages	211	53	160.77536200732	0.00109564637098953	0.176152941927848
9256	France	Swaziland	Transport	60	5	29.3292188346386	0.00600605091886946	0.176152781731505
9257	Serbia	Suriname	Transport	47	4	19.0002859532833	0.00926842128326095	0.176102654717455
9258	Canada	Chile	Fruits	41	13	13.9127544164658	0.0126537965384122	0.176049163674853
9259	Mauritania	Slovakia	Re-export	150	53	33.4448976963758	0.0052627749974841	0.1760129713899
9260	Tanzania	South Africa	Transport services	379	31	162.218166470528	0.00108406491044519	0.175855022107456
9261	Russia	New Zealand	Meat and meat products	191	4	46.4965192452073	0.00378209213122378	0.175854119566594
9262	India	Ukraine	Other Prod. Sectors	63	23	15.2845553308725	0.0115051481903444	0.175851074105208
9263	San Marino	Cambodia	Fishing	479	6	139.006503641605	0.0012647130766172	0.175803342890375
9264	Kenya	Gambia	Hotels and Restraurants	155	8	35.4501408040524	0.00495485439065725	0.175650285812377
9265	Kyrgyzstan	Madagascar	Fishing	702	61	142.836975887418	0.00122889991063144	0.175532346902913
9266	Thailand	China	Air freight transport	137	8	26.8032349944115	0.00654794308504132	0.175506057238394
9267	Argentina	Uruguay	Fishery products	93	11	20.9039574861526	0.00839173655900951	0.175420504264528
9268	Czech Republic	Czech Republic	Motor vehicles, trailers and semi-trailers	3	0	0.381451360881329	0.459833040653228	0.175403939135373
9269	Japan	Bahamas	Food & Beverages	191	22	88.4600392878056	0.0019821462162344	0.17534073216227
9270	Bolivia	Vanuatu	Fishing	447	10	66.9224037081003	0.00261999664449729	0.175336473156916
9271	France	Ireland	Products of agriculture, hunting and related services	40	11	10.9043761044741	0.0160764177569476	0.175303305634402
9272	Malawi	Seychelles	Fishing	649	69	123.385007917881	0.00142061450675753	0.175282532164535
9273	Sao Tome and Principe	Seychelles	Fishing	649	69	123.385007917881	0.00142043967387725	0.175260960408217
9274	Australia	Hong Kong	fisheries	77	6	40.1280162632465	0.00436576246659951	0.175189387261176
9275	Serbia	Djibouti	Hotels and Restraurants	34	0	5.40012444555759	0.0324315039386196	0.175134157225137
9276	Belarus	Eritrea	Fishing	431	4	61.921626880765	0.00282815330205189	0.17512385353126
9277	Australia	Ethiopia	Transport	67	4	18.3587653487921	0.00953868674892423	0.175118511759132
9278	Serbia	Malawi	Construction	131	25	63.4387997835875	0.00276037853469456	0.175115101189401
9279	Peru	Chile	Fruits	41	13	13.9127544164658	0.0125839114302517	0.175076869327648
9280	Papua New Guinea	Fiji	Fishing	574	15	99.7707107663155	0.0017545818154659	0.175055874826685
9281	Japan	Dominican Republic	Food & Beverages	203	20	120.224022582173	0.00145605641138336	0.175052958883071
9282	Italy	Slovakia	Products of agriculture, hunting and related services	82	14	71.8617236018181	0.00243577660303735	0.175039105003245
9283	Sierra Leone	Seychelles	Fishing	649	69	123.385007917881	0.00141780578678505	0.174935978228491
9284	USA	Papua New Guinea	Transport	654	11	98.8827797695994	0.00176817885086719	0.174842439903564
9285	Australia	Austria	Construction work	200	53	217.481380164623	0.000803898812430986	0.174833023240192
9286	Taiwan	Jamaica	Food & Beverages	188	44	116.583195827901	0.00149880490020207	0.174735465188076
9287	UK	Peru	Other Food products	329	58	94.3121715560555	0.00185126250530785	0.174596586995887
9288	Russia	Sweden	Food products and beverages	70	12	31.5477771013975	0.00553370865863161	0.174576207306583
9289	Spain	Hungary	Air transport services	20	2	8.81958212703466	0.0197937171535112	0.174572314034687
9290	UK	Sweden	Fish and other fishing products, services incidental of fishing	200	49	59.8778157234192	0.00291457730467906	0.174518522761233
9291	Austria	Slovenia	Products of agriculture, hunting and related services	116	13	55.2181514799595	0.00316042403461959	0.174512773084529
9292	Jordan	Iraq	Transport	172	0	45.3613760769367	0.00384676834523869	0.174494705589228
9293	UK	France	Recreational, cultural and sporting services	122	70	28.8103198856115	0.00605665965500602	0.174494302099001
9294	Kyrgyzstan	Iran	All kinds of biscuits & confectionery	403	20	286.967452123761	0.000608006459506076	0.174478064559247
9295	Uzbekistan	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000434399625007764	0.174460860137052
9296	Bahrain	Thailand	Rice Milling	1882	141	1932.42719392478	9.02797373725655e-05	0.174459019559133
9297	Taiwan	Australia	Services to fishing and squid jigging	855	86	128.230097986758	0.00136049075503096	0.174455862827698
9298	South Africa	Philippines	Fish products	712	6	105.208240255713	0.0016581311790447	0.174449063460425
9299	Ecuador	Panama	Electrical and Machinery	26	3	3.50054463744164	0.049829516975774	0.174430448435853
9300	Iran	Slovakia	Re-export	150	53	33.4448976963758	0.00521534887190154	0.174426809471656
9301	France	Singapore	Air transport	83	8	32.6523063033819	0.00534183886107545	0.174423358715144
9302	Spain	Tunisia	Textiles and Wearing Apparel	45	0	7.97104620188475	0.0218712843311474	0.174337017898134
9303	Oman	Saudi Arabia	Food & Beverages	638	11	359.546874031425	0.000484870461619131	0.174333658785332
9304	Germany	Haiti	Food & Beverages	196	19	109.072536483407	0.0015974901671038	0.174242304533314
9305	Former USSR	Zimbabwe	Fishing	107	11	29.4894356876612	0.00590730169685323	0.174202993476965
9306	Benin	Zimbabwe	Fishing	107	11	29.4894356876612	0.00590484649909795	0.17413059108066
9307	Brazil	Peru	Restaurants and Hotels services	201	19	31.8683967068791	0.00546323794497917	0.174104634134671
9308	Nicaragua	Honduras	Food & Beverages	313	19	109.335271015763	0.00159236660964375	0.174101834821851
9309	Indonesia	Slovakia	Re-export	150	53	33.4448976963758	0.00520514256597385	0.174085460614047
9310	Jordan	Malaysia	Oils and fats	1044	84	214.162327960134	0.000812654106568292	0.174039895289028
9311	Chile	Cuba	Food & Beverages	211	53	160.77536200732	0.00108227354056689	0.174002920275585
9312	Oman	Djibouti	Fishing	403	1	66.7338962256908	0.00260593035308142	0.173903885753913
9313	Mongolia	Djibouti	Fishing	403	1	66.7338962256908	0.00260535097480492	0.173865221584134
9314	Colombia	Taiwan	Air Transportation	86	9	65.2821739912033	0.00266296608994544	0.173844215616492
9315	Lebanon	Viet Nam	Processed seafood and by products 	835	101	213.420454747975	0.000814367627887609	0.173802709475803
9316	Costa Rica	Hong Kong	forestry	57	4	14.8341502249241	0.0117126554349172	0.173747290254336
9317	China	Denmark	Forestry	64	7	41.924036949873	0.0041441560954143	0.17373975327019
9318	Germany	Lithuania	Land transport, transport via pipeline services	45	3	19.9705099463463	0.0086816603484411	0.173377184339343
9319	Italy	Denmark	Air transport	23	1	5.53797248005867	0.0313044333821154	0.173363090573985
9320	Macao SAR	Thailand	Canning Preserving of Fish	984	103	405.583844423294	0.000427137043427906	0.17323988416909
9321	Kuwait	Iran	All kinds of biscuits & confectionery	403	20	286.967452123761	0.000603629788006263	0.173222102290163
9322	Viet Nam	Taiwan	Forestry	53	4	26.4992464482784	0.00653657402322411	0.173214285968831
9323	Turkey	Norway	Food products and beverages	160	39	129.754559129477	0.00133493596319572	0.173214027370544
9324	Bosnia and Herzegovina	Iran	Prepared and preserved vegetables, Fruit Juices and vegetable juices & pepapated and preserved fruit and nuts	674	42	630.415454730392	0.000274741293619141	0.173201157550127
9325	Poland	France	Products of agriculture, hunting and related services	218	34	81.8224909603596	0.00211668231864227	0.17319221988306
9326	South Korea	Yemen	Hotels and Restraurants	39	3	8.23243886232376	0.0210273221322196	0.173106143891885
9327	Israel	Uruguay	Transport services by air	14	0	9.42661628127098	0.0183635356107536	0.17310600377003
9328	Japan	USA	Petroleum refineries 	149	57	59.915746383369	0.00288865116209169	0.17307569041791
9329	France	Nigeria	Transport	101	18	66.4315514713526	0.00260377343823889	0.172972709182107
9330	Switzerland	India	Hotels and restaurants	613	14	134.302811212838	0.00128777084330574	0.172951244453887
9331	Norway	Thailand	Rubber	1175	16	308.097813487053	0.00056127852096439	0.172928685066376
9332	Romania	Vanuatu	Fishing	447	10	66.9224037081003	0.00258376338010441	0.172911656009553
9333	China	Brunei	Transport	126	12	44.0388953015208	0.003925262355817	0.172864217918826
9334	Spain	British Virgin Islands	Transport	88	3	31.2640269100666	0.00552904105557879	0.172860088348478
9335	Germany	Belize	Fishing	184	11	26.6250147074461	0.00649227002292623	0.172856784845122
9336	Oman	Malaysia	Oils and fats	1044	84	214.162327960134	0.000806901615222861	0.17280792835092
9337	Taiwan	Denmark	Mfr. of dairy products	212	19	42.9818610474467	0.00401998714767641	0.172786528993949
9338	Finland	Netherlands	Products of agriculture, hunting and related services	69	11	27.066074103117	0.00638312763249641	0.172766205510802
9339	France	Lithuania	Products of agriculture, hunting and related services	42	7	29.8730333149433	0.00578283861433116	0.172750930580855
9340	Myanmar	Zimbabwe	Fishing	107	11	29.4894356876612	0.00585039842957073	0.17252494823602
9341	Algeria	Argentina	Prepared or preserved fish	262	47	233.610690683126	0.000737887833953085	0.172378486536456
9342	Argentina	Chile	Seafood	181	35	49.3102414906025	0.00349519694271295	0.172349005302391
9343	Indonesia	Australia	Air and space transport	99	15	14.6553309708834	0.0117540700856451	0.172259787360089
9344	India	Japan	Air transport	102	6	53.1662400811911	0.00323984205788546	0.172250220674678
9345	Hong Kong	China	Knitted mills	5	0	0.642032220959663	0.268274399039481	0.172240808241937
9346	China	India	Fishing	1010	200	1173.33752739429	0.000146782387003044	0.172225283031184
9347	Germany	Ireland	Recreational, cultural and sporting services	47	8	11.1046763509512	0.0155087059667507	0.172219160382832
9348	Czech Republic	Hungary	Products of agriculture, hunting and related services	82	16	35.8205550462008	0.00480641761608366	0.172168546791954
9349	Panama	Seychelles	Fishing	649	69	123.385007917881	0.00139534185054789	0.172164265278002
9350	Montenegro	Mauritius	Professional, scientific and technical services 	365	2	77.7360566034913	0.00221470538624785	0.17216246326542
9351	Indonesia	USA	Support activities for agriculture and forestry	143	3	20.155204616487	0.00854139829753693	0.172153630397771
9352	Kenya	South Africa	General Government services	1104	100	340.44771220535	0.000505574986789495	0.172121847600734
9353	UK	Australia	Hotels, clubs, restaurants and cafes	189	65	49.0765393227339	0.00350663346007676	0.172093434893871
9354	Netherlands Antilles	Seychelles	Fishing	649	69	123.385007917881	0.00139464150623671	0.172077853289622
9355	Australia	Turkey	Products of agriculture, hunting and related services	336	26	401.613744795322	0.000428404320516436	0.172053063449102
9356	Nicaragua	Ecuador	Services rendered to companies	531	34	130.754813745618	0.00131516623750988	0.17196431643013
9357	Netherlands	Denmark	Agricultural services, landscape gardeners etc.	119	3	19.1383186206222	0.0089848530838901	0.171954981078968
9358	Slovenia	Austria	Products of forestry, logging and related services	92	10	51.2941414415836	0.00335215947850444	0.171946142425152
9359	Kuwait	Italy	Air transport services	67	9	26.4956356585026	0.00648822828118376	0.171909732607437
9360	Australia	Samoa	Hotels and Restraurants	23	0	2.84859167784452	0.0603304716804929	0.171856879549487
9361	Kenya	Seychelles	Fishing	649	69	123.385007917881	0.00139129765332797	0.171665271972001
9362	Uganda	Swaziland	Transport	60	5	29.3292188346386	0.00585272549905248	0.171655866940779
9363	Italy	Madagascar	Transport	551	22	126.017537891865	0.00136203404281898	0.17164017660095
9364	Netherlands	Egypt	Food & Beverages	556	22	329.837783180177	0.000520229712311823	0.171591415053393
9365	Australia	Bangladesh	Transport	117	6	59.4843485206366	0.00288415974156123	0.171562363256217
9366	Nigeria	Thailand	Restaurant and Drinking Place	868	17	299.190445691347	0.00057337163883838	0.171547316170833
9367	Russia	Ukraine	Confections	10	1	1.54597151279449	0.110933305053972	0.171499729433581
9368	Montenegro	Eritrea	Fishing	431	4	61.921626880765	0.00276937369394099	0.17148412456962
9369	Angola	South Africa	Meat products	574	119	155.086377054453	0.00110525947877678	0.171410688268584
9370	Serbia	Vanuatu	Petroleum, Chemical and Non-Metallic Mineral Products	127	0	17.3855794668198	0.00985823453831969	0.171391119968504
9371	Malta	Somalia	Food & Beverages	501	30	278.730716839433	0.000614887074718856	0.171387915111689
9372	DR Congo	Zimbabwe	Fishing	107	11	29.4894356876612	0.00580817458588455	0.171279790913151
9373	USA	Japan	Frozen fish and shellfish	741	16	152.949010260403	0.00111984468827685	0.171279136717313
9374	India	Lebanon	Transport	88	8	40.3924108445644	0.00423958869731851	0.171247208474061
9375	Libya	Vanuatu	Fishing	447	10	66.9224037081003	0.00255871966468925	0.171235670376189
9376	Iran	France	Land transport, transport via pipeline services	89	8	36.6430379897356	0.00467210872598754	0.171200257538537
9377	Australia	Australia	GPs, dentists, optometrists, ambulance	1	0	0.171186596155167	1	0.171186596155167
9378	UK	New Zealand	Air transport, other transport and storage services	20	0	6.00280977785587	0.0285093123949945	0.171135979204621
9379	Ecuador	USA	Fruit farming	937	63	176.896018519998	0.000967316343743804	0.1711144098576
9380	Portugal	Netherlands	Products of agriculture, hunting and related services	69	11	27.066074103117	0.00631899028266378	0.171030259247454
9381	Montenegro	Yemen	Fishing	455	4	152.247658282518	0.00112334145532386	0.171026106024735
9382	Brazil	Cote dIvoire	Transport	73	12	31.9075888246298	0.00535932098522077	0.171003010375634
9383	Australia	Australia	Hospitals and nursing homes	1	0	0.170990958809853	1	0.170990958809853
9384	Australia	Uganda	Transport	143	9	64.4517190605402	0.00265117253903241	0.170872627666736
9385	Hong Kong	Belgium	Fish and other fishing products, services incidental of fishing	145	38	52.117688909173	0.0032774924248248	0.17081533059919
