consumption_country	finalsale_country	finalsale_industry	threat_intensity
USA	USA	Coffee and tea manufacturing                                                                                                 	32.2307963612802
USA	USA	Flavoring syrup and concentrate manufacturing                                                                                	0.794558385107059
USA	USA	Seasoning and dressing manufacturing                                                                                         	14.3861282322284
USA	USA	All other food manufacturing                                                                                                 	37.2635180371684
USA	USA	Soft drink and ice manufacturing                                                                                             	53.8768148027118
USA	USA	Breweries                                                                                                                    	9.50615555981402
USA	USA	Wineries                                                                                                                     	18.0042634120461
USA	USA	Distilleries                                                                                                                 	2.19727303908911
USA	USA	Tobacco product manufacturing                                                                                                	54.3387985939201
USA	USA	Fiber, yarn, and thread mills                                                                                                	0.0125575152100285
USA	USA	Broadwoven fabric mills                                                                                                      	0.0864616066557011
USA	USA	Nonwoven fabric mills                                                                                                        	0.0141362211630237
USA	USA	Textile and fabric finishing mills                                                                                           	0.0653903993784923
USA	USA	Carpet and rug mills                                                                                                         	1.43562063167285
USA	USA	Curtain and linen mills                                                                                                      	6.10162347135582
USA	USA	Textile bag and canvas mills                                                                                                 	0.137778542895661
USA	USA	All other textile product mills                                                                                	0.508663934885855
USA	USA	Apparel knitting mills	0.414150940545204
USA	USA	Men's and boys' cut and sew apparel manufacturing                                                                            	2.01924945178394
USA	USA	Women's and girls' cut and sew apparel manufacturing                                                                         	12.7657114408893
USA	USA	Other cut and sew apparel manufacturing                                                                                      	0.209345425212908
USA	USA	Apparel accessories and other apparel manufacturing	0.661382947867054
USA	USA	Footwear manufacturing                                                                                                       	6.48303827237142
USA	USA	Other leather and allied product manufacturing                                                                               	1.20771100862822
USA	USA	Sawmills and wood preservation                                                                                               	22.8615057491416
USA	USA	Veneer and plywood manufacturing                                                                                             	8.43677988229621
USA	USA	Engineered wood member and truss manufacturing                                                                               	0.671018976342858
USA	USA	Reconstituted wood product manufacturing                                                                                     	2.50618522040439
USA	USA	Wood windows and doors and millwork	10.374732145087
USA	USA	Wood container and pallet manufacturing                                                                                      	2.16206926748291
USA	USA	Manufactured home (mobile home) manufacturing	2.83204064396105
USA	USA	All other miscellaneous wood product manufacturing	3.40533849006166
USA	USA	Pulp mills                                                                                                                   	3.41003732714244
USA	USA	Paper mills                                                                                                                  	17.0311658428535
USA	USA	Paperboard Mills                                                                                                             	2.42338083827169
USA	USA	Paperboard container manufacturing                                                                                           	1.64881888142184
USA	USA	Coated and laminated paper, packaging paper and plastics film manufacturing                                                         	0.162414821926728
USA	USA	Stationery product manufacturing                                                                                             	0.091092012069752
USA	USA	Sanitary paper product manufacturing                                                                                         	2.2959627202092
USA	USA	All other converted paper product manufacturing                                                                              	0.289806136769641
USA	USA	Printing                                                                                                                     	4.10420648716166
USA	USA	Support activities for printing                                                                                              	0.368468723023738
USA	USA	Petroleum refineries                                                                                                         	107.852236932517
USA	USA	Asphalt paving mixture and block manufacturing                                                                               	0.281945540794331
USA	USA	Asphalt shingle and coating materials manufacturing                                                                          	0.331443255578865
USA	USA	Petroleum lubricating oil and grease manufacturing                                                                           	1.6007133570842
USA	USA	All other petroleum and coal products manufacturing                                                                          	0.040080593715744
USA	USA	Petrochemical manufacturing                                                                                                  	0.765053049493542
USA	USA	Industrial gas manufacturing                                                                                                 	0.283930154569596
USA	USA	Alkalies and chlorine manufacturing                                                                                          	0.0641307857493284
USA	USA	Other basic organic chemical manufacturing                                                                                   	0.0620178093024383
USA	USA	Plastics material and resin manufacturing                                                                                    	3.77701411477769
USA	USA	Fertilizer manufacturing	0.446905727202643
USA	USA	Pesticide and other agricultural chemical manufacturing	1.0783503960746
USA	USA	Medicinal and botanical manufacturing                                                                                        	1.20612802956835
USA	USA	Pharmaceutical preparation manufacturing                                                                                     	23.0048893946391
USA	USA	In-vitro diagnostic substance manufacturing                                                                                  	0.0119969395601431
USA	USA	Biological product (except diagnostic) manufacturing                                                                         	1.59580833570713
USA	USA	Paint and coating manufacturing                                                                                              	0.017071127897861
USA	USA	Adhesive manufacturing                                                                                                       	0.0709193793743869
USA	USA	Soap and cleaning compound manufacturing                                                                                     	5.4493227599001
USA	USA	Toilet preparation manufacturing                                                                                             	9.88068755569049
USA	USA	Printing ink manufacturing                                                                                                   	0.0331882345540974
USA	USA	All other chemical product and preparation manufacturing                                                                     	0.229818596435665
USA	USA	Plastics packaging materials and unlaminated film and sheet manufacturing 	0.631804039442091
USA	USA	Polystyrene foam product manufacturing                                                                                       	0.170553153759918
USA	USA	Urethane and other foam product (except polystyrene) manufacturing                                                           	0.130976149665601
USA	USA	Plastics bottle manufacturing                                                                                                	0.246659344834279
USA	USA	Other plastics product manufacturing                                                                                         	9.09955747975163
USA	USA	Tire manufacturing                                                                                                           	42.0979962712576
USA	USA	Rubber and plastics hoses and belting manufacturing 	0.083302340289628
USA	USA	Other rubber product manufacturing                                                                                           	1.38896280157714
USA	USA	Pottery, ceramics, and plumbing fixture manufacturing                                                                        	0.264961004289843
USA	USA	Brick, tile, and other structural clay product manufacturing 	0.217171329018406
USA	USA	Other pressed and blown glass and glassware manufacturing                                                                    	0.0954344427500085
USA	USA	Glass container manufacturing                                                                                                	0.0431400078492076
USA	USA	Glass product manufacturing made of purchased glass                                                                          	0.0969121262458031
USA	USA	Cement manufacturing                                                                                                         	0.196447574291619
USA	USA	Ready-mix concrete manufacturing                                                                                             	0.0104807704341653
USA	USA	Concrete pipe, brick, and block manufacturing	0.132682923800246
USA	USA	Lime and gypsum product manufacturing                                                                                        	0.142937125372672
USA	USA	Cut stone and stone product manufacturing                                                                                    	0.090554046432818
USA	USA	Mineral wool manufacturing                                                                                                   	0.0659549988232203
USA	USA	Steel product manufacturing from purchased steel	0.0118588178861738
USA	USA	Aluminum product manufacturing from purchased aluminum	0.0922438382742282
USA	USA	Nonferrous metal foundries	0.0112486160730762
USA	USA	Cutlery, utensil, pot, and pan manufacturing 	0.288558049903241
USA	USA	Handtool manufacturing                                                                                                       	0.330028499000287
USA	USA	Plate work and fabricated structural product manufacturing                                                                   	0.0410286344457142
USA	USA	Power boiler and heat exchanger manufacturing                                                                                	0.0120029545730591
USA	USA	Metal tank (heavy gauge) manufacturing                                                                                       	0.0241852842007382
USA	USA	Ammunition manufacturing                                                                                                     	0.0241536885651236
USA	USA	Arms, ordnance, and accessories manufacturing	0.230316861412532
USA	USA	Hardware manufacturing                                                                                                       	0.0139380461648076
USA	USA	Machine shops                                                                                                                	0.0117880282668144
USA	USA	Valve and fittings other than plumbing                                                                                       	0.0186011725051477
USA	USA	Other fabricated metal manufacturing                                                                                         	0.0345623500267853
USA	USA	Farm machinery and equipment manufacturing                                                                                   	1.77218125325109
USA	USA	Lawn and garden equipment manufacturing                                                                                      	1.21442127751557
USA	USA	Construction machinery manufacturing                                                                                         	1.95077047735268
USA	USA	Mining and oil and gas field machinery manufacturing                                                                         	0.0372942437403462
USA	USA	Other industrial machinery manufacturing                                                                                     	1.04058555012388
USA	USA	Plastics and rubber industry machinery manufacturing	0.0226419847945667
USA	USA	Semiconductor machinery manufacturing                                                                                        	3.10221628775964
USA	USA	Vending, commercial, industrial, and office machinery manufacturing	0.679388306985422
USA	USA	Optical instrument and lens manufacturing                                                                                    	0.0721137635095314
USA	USA	Photographic and photocopying equipment manufacturing                                                                        	0.139090572987054
USA	USA	Other commercial and service industry machinery manufacturing                                                                	1.79313788574523
USA	USA	Air purification and ventilation equipment manufacturing                                                                                          	0.039351903822317
USA	USA	Heating equipment (except warm air furnaces) manufacturing	0.0546048858420721
USA	USA	Air conditioning, refrigeration, and warm air heating equipment manufacturing	0.639741743757482
USA	USA	Industrial mold manufacturing                                                                                                	0.16697281335554
USA	USA	Metal cutting and forming machine tool manufacturing 	0.0192555254894942
USA	USA	Special tool, die, jig, and fixture manufacturing                                                                            	0.260364345003653
USA	USA	Rolling mill and other metalworking machinery manufacturing	0.0349243946471875
USA	USA	Turbine and turbine generator set units manufacturing                                                                        	0.138564964832435
USA	USA	Other engine equipment manufacturing                                                                                         	0.0831916212239095
USA	USA	Pump and pumping equipment manufacturing                                                                                     	0.388449638178106
USA	USA	Air and gas compressor manufacturing                                                                                         	0.202717833599241
USA	USA	Material handling equipment manufacturing                                                                                    	1.31450096865208
USA	USA	Power-driven handtool manufacturing                                                                                          	0.430618909527963
USA	USA	Other general purpose machinery manufacturing	0.637502614160968
USA	USA	Packaging machinery manufacturing                                                                                            	0.0527748602255196
USA	USA	Electronic computer manufacturing                                                                                            	23.6591356692152
USA	USA	Computer storage device manufacturing                                                                                        	1.99524198587829
USA	USA	Computer terminals and other computer peripheral equipment manufacturing                                                                            	8.73522153833883
USA	USA	Telephone apparatus manufacturing                                                                                            	4.83344814656403
USA	USA	Broadcast and wireless communications equipment                                                                              	10.5175568044667
USA	USA	Other communications equipment manufacturing                                                                                 	0.0920382399379991
USA	USA	Audio and video equipment manufacturing                                                                                      	7.62922350210027
USA	USA	Electromedical and electrotherapeutic apparatus manufacturing 	2.310758215622
USA	USA	Search, detection, and navigation instruments manufacturing	4.42629394908823
USA	USA	Industrial process variable instruments manufacturing	0.0731095748739811
USA	USA	Totalizing fluid meters and counting devices manufacturing	0.0472488638528962
USA	USA	Electricity and signal testing instruments manufacturing	0.484875764822367
USA	USA	Analytical laboratory instrument manufacturing                                                                               	0.680072178327248
USA	USA	Irradiation apparatus manufacturing                                                                                          	1.22546676676085
USA	USA	Watch, clock, and other measuring and controlling device manufacturing	0.214215560794934
USA	USA	Electric lamp bulb and part manufacturing                                                                                    	0.0775689829470641
USA	USA	Lighting fixture manufacturing                                                                                               	0.127763307256012
USA	USA	Small electrical appliance manufacturing                                                                                     	0.693696879123337
USA	USA	Household cooking appliance manufacturing                                                                                    	0.854735652468991
USA	USA	Household refrigerator and home freezer manufacturing                                                                        	1.08049500510418
USA	USA	Household laundry equipment manufacturing                                                                                    	0.63810990040733
USA	USA	Other major household appliance manufacturing                                                                                	0.138373676456969
USA	USA	Power, distribution, and specialty transformer manufacturing                                                                       	0.074103338407565
USA	USA	Motor and generator manufacturing                                                                                            	0.0263568584841937
USA	USA	Switchgear and switchboard apparatus manufacturing                                                                           	0.0336680982880605
USA	USA	Relay and industrial control manufacturing                                                                                   	0.0226734181229362
USA	USA	Storage battery manufacturing                                                                                                	1.04831757263825
USA	USA	Primary battery manufacturing                                                                                                	0.266468686530761
USA	USA	All other miscellaneous electrical equipment and component manufacturing	0.361030860588421
USA	USA	Automobile manufacturing                                                                                                     	108.505800367825
USA	USA	Light truck and utility vehicle manufacturing 	145.389675833213
USA	USA	Heavy duty truck manufacturing                                                                                               	6.04039054825992
USA	USA	Motor vehicle body manufacturing                                                                                             	0.335833032174623
USA	USA	Truck trailer manufacturing                                                                                                  	1.07000290477705
USA	USA	Motor home manufacturing                                                                                                     	4.86303862521918
USA	USA	Travel trailer and camper manufacturing                                                                                      	4.21713297546119
USA	USA	Motor vehicle parts manufacturing                                                                                            	24.9828585065242
USA	USA	Aircraft manufacturing                                                                                                       	7.29476731584952
USA	USA	Aircraft engine and engine parts manufacturing                                                                               	0.0681764765332177
USA	USA	Guided missile and space vehicle manufacturing                                                                               	1.7094278772249
USA	USA	Railroad rolling stock manufacturing                                                                                         	0.221460211765728
USA	USA	Ship building and repairing                                                                                                  	1.66158864598932
USA	USA	Boat building                                                                                                                	1.78491015326995
USA	USA	Motorcycle, bicycle, and parts manufacturing                                                                                 	0.709515510881054
USA	USA	Military armored vehicle, tank, and tank component manufacturing	0.152365711611357
USA	USA	All other transportation equipment manufacturing	1.36705773255108
USA	USA	Wood kitchen cabinet and countertop manufacturing                                                                            	2.50731919623734
USA	USA	Upholstered household furniture manufacturing                                                                                	7.32298148237106
USA	USA	Nonupholstered wood household furniture manufacturing                                                                        	12.4527173291468
USA	USA	Metal and other household furniture (except wood) manufacturing1	3.56238679992449
USA	USA	Institutional furniture manufacturing                                                                                        	1.37254487703848
USA	USA	Office furniture and custom architectural woodwork and millwork manufacturing1	4.9088296432227
USA	USA	Showcase, partition, shelving, and locker manufacturing  	2.6295537003057
USA	USA	Mattress manufacturing  	1.02690925163989
USA	USA	Blind and shade manufacturing   	0.467430626105019
USA	USA	Laboratory apparatus and furniture manufacturing                                                                             	0.550688854403872
USA	USA	Surgical and medical instrument manufacturing                                                                                	0.843329317463322
USA	USA	Surgical appliance and supplies manufacturing                                                                                	1.62121406559137
USA	USA	Dental equipment and supplies manufacturing                                                                                  	0.228265288174781
USA	USA	Ophthalmic goods manufacturing                                                                                               	0.433777611847197
USA	USA	Jewelry and silverware manufacturing                                                                                         	16.457513062419
USA	USA	Sporting and athletic goods manufacturing                                                                                    	4.72481736824036
USA	USA	Doll, toy, and game manufacturing                                                                                            	2.57051438783781
USA	USA	Office supplies (except paper) manufacturing                                                                                 	0.130965346152443
USA	USA	Sign manufacturing                                                                                                           	1.0658544043665
USA	USA	Gasket, packing, and sealing device manufacturing                                                                            	0.365490600482908
USA	USA	Musical instrument manufacturing                                                                                             	0.218402991008383
USA	USA	All other miscellaneous manufacturing                                                                                        	3.74691080727272
USA	USA	Broom, brush, and mop manufacturing                                                                                          	0.226448855112788
USA	USA	Wholesale trade                                                                                                              	75.4520260680805
USA	USA	Retail trade                                                                                                                 	215.413465778876
USA	USA	Air transportation                                                                                                           	37.4069732760604
USA	USA	Rail transportation                                                                                                          	1.61899468755629
USA	USA	Water transportation                                                                                                         	1.8523374089104
USA	USA	Truck transportation                                                                                                         	35.108732873679
USA	USA	Transit and ground passenger transportation                                                                                  	7.40491250219632
USA	USA	Pipeline transportation                                                                                                      	2.42799702124363
USA	USA	Scenic and sightseeing transportation and support activities for transportation                                              	0.213330987078417
USA	USA	Couriers and messengers                                                                                                      	0.0592647008287349
USA	USA	Newspaper publishers                                                                                                         	1.95540504001006
USA	USA	Periodical publishers                                                                                                        	1.22985644951688
USA	USA	Book publishers                                                                                                              	1.70677441187778
USA	USA	Directory, mailing list, and other publishers                                                                                	0.343310520595884
USA	USA	Software publishers                                                                                                          	5.8841046385641
USA	USA	Motion picture and video industries                                                                                          	3.48027824811236
USA	USA	Sound recording industries                                                                                                   	1.85533957525706
USA	USA	Radio and television broadcasting                                                                                            	0.319895666077387
USA	USA	Telecommunications                                                                                                           	31.5312429434687
USA	USA	Internet service providers and web search portals                                                                            	2.10955572857341
USA	USA	Other information services                                                                                                   	0.142355747025682
USA	USA	Monetary authorities and depository credit intermediation                                                                    	13.8044146302808
USA	USA	Nondepository credit intermediation and related activities	1.6617657498132
USA	USA	Securities, commodity contracts, investments, and related activities                                   	8.72979625760483
USA	USA	Insurance carriers                                                                                                           	29.7459379065394
USA	USA	Funds, trusts, and other financial vehicles                                                                                  	9.54271516741955
USA	USA	Real estate                                                                                                                  	34.277053530739
USA	USA	Owner-occupied dwellings	155.062053667153
USA	USA	Automotive equipment rental and leasing                                                                                      	3.62203041882345
USA	USA	General and consumer goods rental except video tapes and discs                                                               	1.30811228007185
USA	USA	Video tape and disc rental                                                                                                   	0.512747274503514
USA	USA	Legal services                                                                                                               	5.98097460297082
USA	USA	Accounting, tax preparation, bookkeeping, and payroll services                                             	0.586577944740772
USA	USA	Architectural, engineering, and related services                                          	2.11694809480908
USA	USA	Specialized design services                                                                                                  	0.0309112034920414
USA	USA	Custom computer programming services                                                                                         	17.3462076685981
USA	USA	Computer systems design services                                                                                             	0.685954224605921
USA	USA	Scientific research and development services                                                                                 	1.6785555509084
USA	USA	Advertising and related services                                                                                             	0.0186554850560666
USA	USA	Photographic services                                                                                                        	0.495741851751682
USA	USA	Veterinary services                                                                                                          	1.83309319836774
USA	USA	Business support services                                                                                                    	0.17652840503262
USA	USA	Investigation and security services                                                                                          	0.303241951536266
USA	USA	Services to buildings and dwellings                                                                                          	6.62308013875618
USA	USA	Employment services                                                                                                          	0.0130544422093334
USA	USA	Travel arrangement and reservation services                                                                                  	1.30414242323658
USA	USA	Waste management and remediation services                                                                                    	1.14320688438581
USA	USA	Elementary and secondary schools                                                                                             	9.17904168875361
USA	USA	Junior colleges, colleges, universities, and professional schools	36.7419454177692
USA	USA	Other educational services                                                                                                   	3.89952447192873
USA	USA	Offices of physicians, dentists, and other health practitioners                                                              	74.9297602314416
USA	USA	Medical and diagnostic labs and outpatient and other ambulatory care services	16.7944253451764
USA	USA	Home health care services                                                                                                    	7.01066924565483
USA	USA	Hospitals                                                                                                                    	153.518125653518
USA	USA	Nursing and residential care facilities                                                                                      	36.8624461485928
USA	USA	Individual and family services                                                                                               	7.04923818735001
USA	USA	Community food, housing, and other relief services, including rehabilitation services	4.20251482129422
USA	USA	Child day care services                                                                                                      	6.39581450642602
USA	USA	Performing arts companies                                                                                                    	1.19399201748241
USA	USA	Spectator sports                                                                                                             	1.95107649136335
USA	USA	Promoters of performing arts and sports and agents for public figures                                                        	1.26661814551779
USA	USA	Museums, historical sites, zoos, and parks                                                                                   	1.19433618605997
USA	USA	Amusement parks, arcades, and gambling industries	22.9472059000373
USA	USA	Other amusement and recreation industries	13.0197229019232
USA	USA	Fitness and recreational sports centers  	2.90849413306461
USA	USA	Bowling centers                                                                                                              	0.535710608503186
USA	USA	Hotels and motels, including casino hotels                                                                                   	13.0656001147927
USA	USA	Other accommodations                                                                                                         	3.72351342308109
USA	USA	Food services and drinking places                                                                                            	414.793213459687
USA	USA	Automotive repair and maintenance, except car washes                                                                         	31.9525800769109
USA	USA	Car washes                                                                                                                   	0.444085772923764
USA	USA	Electronic and precision equipment repair and maintenance	0.190196555596515
USA	USA	Personal and household goods repair and maintenance	1.8192482881766
USA	USA	Personal care services                                                                                                       	3.8330183000283
USA	USA	Death care services                                                                                                          	1.8372932962327
USA	USA	Dry-cleaning and laundry services                                                                                             	0.878461043486323
USA	USA	Other personal services                                                                                                      	33.5531028654128
USA	USA	Religious organizations                                                                                                      	9.33274720738902
USA	USA	Grantmaking, giving, and social advocacy organizations	3.84792248343581
USA	USA	Civic, social, professional, and similar organizations	7.24041849702999
USA	USA	Private households                                                                                                           	0.252137339629693
USA	USA	Postal service	1.05867210111011
USA	USA	Other state and local government enterprises	10.7899891616336
USA	USA	General Federal defense government services	294.139106537522
USA	USA	General Federal nondefense government services	50.7548902979827
USA	USA	General state and local government services	430.252089165576
USA	USA	Used and secondhand goods                                                      	72.4509119355231
USA	Uruguay	Other crops n.e.c.	0.0244873204571441
USA	Uruguay	Fishery products	0.320487269662546
USA	Uruguay	Meat except poultry	0.0543590238075825
USA	Uruguay	Poultry	0.0438041200771725
USA	Uruguay	Leather	0.0436569966019105
USA	Uruguay	Other meat products	0.0477160491532738
USA	Uruguay	Fish products	1.11926616277321
USA	Uruguay	Clothing, dressing and dyeing of fur	0.113229764698554
USA	Uruguay	Cleaning and beauty products	0.0120293563844607
USA	Uruguay	Transport services by air	0.140094697874616
USA	Uruguay	Supplementary transport services	0.0101925988319168
USA	Uruguay	Services rendered to companies	0.103005303566907
USA	Uzbekistan	Oil Products	0.0382381052310311
USA	Vanuatu	Agriculture	0.0130846809813541
USA	Vanuatu	Fishing	0.154896525438513
USA	Venezuela	Servicios agrï¿½olas y de ganaderï¿½, excepto actividades veterinarias 	0.0149661989940935
USA	Venezuela	Mejoras agrï¿½olas	0.016119302892076
USA	Venezuela	Pescados y crustï¿½eos frescos	1.2357109101941
USA	Venezuela	Pescado y productos procesados de pescado	0.722780503140282
USA	Venezuela	Bebidas no alcohï¿½icas	0.0175825417131025
USA	Venezuela	Productos de la refinaciï¿½ del petrï¿½eo	1.58055598365599
USA	Venezuela	Productos de caucho	0.0196818070301111
USA	Venezuela	Muebles, productos de la industria manufacturera, n.c.p y reciclaje	0.0445757714484174
USA	Venezuela	Reparaciï¿½ de efectos personales y enseres domï¿½ticos	0.0115705536739265
USA	Venezuela	Transporte por agua	0.0232790013713082
USA	Venezuela	Transporte aï¿½eo	1.83449110584271
USA	Venezuela	Otros servicios de transporte complementarios 	0.187346675352334
USA	Venezuela	Telecomunicaciones	0.0124354398242335
USA	Venezuela	Informï¿½ica y actividades conexas	0.0146063614506826
USA	Venezuela	Otros servicios empresariales, n.c.p.	0.230289339907143
USA	Venezuela	Servicios de esparcimiento, culturales y deportivos	0.0405856124716966
USA	Viet Nam	Coffe beans	1.20511166788719
USA	Viet Nam	Tea	0.0206274031968553
USA	Viet Nam	Irrigation service	0.0106665635102433
USA	Viet Nam	Fishery	0.643778967194431
USA	Viet Nam	Fish - Farming	0.117962272284793
USA	Viet Nam	Cakes, jams, candy, coca, chocolate products	0.0101214312718614
USA	Viet Nam	Coffee, processed	0.0764585130930624
USA	Viet Nam	Processed seafood and by products 	0.799715479160359
USA	Viet Nam	Ceramis and by products	0.0293683755696199
USA	Viet Nam	Processed wood and wood products	0.0109695724069467
USA	Viet Nam	Weaving of cloths (all kinds)	0.162445987805387
USA	Viet Nam	Ready -made clother, sheets (all kinds)	0.184236329678756
USA	Viet Nam	Leather goods	0.0368283569189832
USA	Viet Nam	Air transport services	0.241013534127657
USA	Viet Nam	Insurance	0.0175185025679344
USA	Yemen	Agriculture	0.026147382352536
USA	Yemen	Fishing	0.06286940659223
USA	Yemen	Transport	0.12113441417179
USA	Zambia	Agriculture	0.463423959554404
USA	Zambia	Fishing	0.0516525374917187
USA	Zambia	Other Manufacturing	0.0945203086651678
USA	Zambia	Transport	0.0812911600336863
USA	Zimbabwe	Agriculture	0.107535712708585
USA	Zimbabwe	Fishing	0.0654562118146412
USA	Zimbabwe	Transport	0.0138322621230015
USA	Zimbabwe	Finacial Intermediation and Business Activities	0.0109176737155889
Uruguay	Argentina	Vegetables and legumes	0.0359040115285679
Uruguay	Argentina	Fruits and nuts	0.0816462928824476
Uruguay	Argentina	Oil seeds and oleaginous fruits	0.0108935742943764
Uruguay	Argentina	Prepared or preserved fish	0.380747011261437
Uruguay	Argentina	Vegetables prepared or preserved	0.0155242103563395
Uruguay	Argentina	Oils and animal fats and vegetable	0.291001429098858
Uruguay	Argentina	Cotton linters, oilseed cake, flours of seeds or oleaginous fruits, vegetable waxes	0.163122750033908
Uruguay	Argentina	Dairy Products	0.0179857144684386
Uruguay	Argentina	Milling products. starches and starch products, sugars and sugar syrups nec	0.164554434319185
Uruguay	Argentina	Preparations used for animal feed	0.0255697151897751
Uruguay	Argentina	Bakery Products	0.188870848242428
Uruguay	Argentina	Cocoa, chocolate and sugar confectionery	0.0223534787874371
Uruguay	Argentina	Macaroni, noodles, couscous and similar farinaceous products	0.011295982556105
Uruguay	Argentina	Foodstuffs nec	0.106215358731503
Uruguay	Argentina	Snuff products	0.0192804056865188
Uruguay	Argentina	Clothing, except fur	0.0985843289261017
Uruguay	Argentina	Pulp, paper and paperboard	0.0279807735057834
Uruguay	Argentina	Gasoline, gas oil, fuel oil and other fuels, other refined petroleum products and preparations nec	0.0215374153421261
Uruguay	Argentina	Soap, cleaning preparations, perfumes and toilet preparations	0.171754177985131
Uruguay	Argentina	Residues from the food industry and snuff	0.0478800023225539
Uruguay	Argentina	Non-metal waste or scrap	0.0130845064431636
Uruguay	Argentina	Other general purpose machinery and parts thereof	0.0167172104009952
Uruguay	Argentina	Motor vehicles, trailers and parts, parts and accessories	0.0734112938375604
Uruguay	Argentina	Passenger transport services	0.125010946100999
Uruguay	Argentina	Freight services	0.246476036487972
Uruguay	Argentina	Professional, scientific, and technical and excludes advertising services	0.0349722017367861
Uruguay	Argentina	Services agencies and personnel supply services, research services and safety cleaning services, packaging services, other support services	0.0110057328917191
Uruguay	Argentina	Services related to agriculture, hunting, forestry and fishing	0.314049317887996
Uruguay	Armenia	Fishing	0.0123206639712202
Uruguay	Austria	Fish and other fishing products, services incidental of fishing	0.0137037023554507
Uruguay	Belize	Fishing	0.0102825553364076
Uruguay	Bolivia	SERVICES TO BUSINESSES	0.0180671173720398
Uruguay	Brazil	Other product growing	0.0331739291818525
Uruguay	Brazil	Citrus fruit	0.068518227538086
Uruguay	Brazil	Refined sugar	0.0678843227070174
Uruguay	Brazil	Instant coffee	0.0702579848887693
Uruguay	Brazil	Other food products	0.510032356489463
Uruguay	Brazil	Beverages	0.0294399562265423
Uruguay	Brazil	Other textile products	0.0108640084267803
Uruguay	Brazil	Clothing	0.0397219702298049
Uruguay	Brazil	Footwear	0.0628375046034007
Uruguay	Brazil	Soaps and detergents	0.0398542682219058
Uruguay	Brazil	Fabricated metal products except machines and equipment	0.0369423288152037
Uruguay	Brazil	Machines and equipment, including maintenance	0.362272110939978
Uruguay	Brazil	Household appliances	0.0387207712411904
Uruguay	Brazil	Electric machines and materials	0.0428288186357199
Uruguay	Brazil	Electronic and communication equipment	0.0350268963837101
Uruguay	Brazil	Passenger and light utility vejicles	0.225590498119996
Uruguay	Brazil	Trucks and busses	0.172856124112411
Uruguay	Brazil	Vehicle parts	0.58005638935057
Uruguay	Brazil	Furniture and other manufacturing	0.0239567761584811
Uruguay	Brazil	Freight transport	0.148915119948041
Uruguay	Brazil	Passenger transport	0.147617883638364
